"AGY_AGENCY_KEY"	"FNDDTL_FUND_DETAIL_KEY"	"SRC_SOURCE_KEY"	"AMOUNT"
52	353	951	160.8
52	353	951	146.8
52	353	951	590.28
52	353	951	903
52	353	951	55
52	353	951	878.7
52	353	951	215.2
52	353	951	453.01
52	353	951	173.6
52	353	951	57.2
52	353	951	93.6
52	353	951	132.6
52	353	951	166.8
52	353	951	546.4
90	6737	1039	1.12
90	6737	1039	0.15
90	6737	1039	0.1
90	6737	1039	22.59
90	6737	1039	2.05
280	6502	1254	6945.48
280	6502	1254	41403.74
280	6502	1254	43809.06
280	6502	1254	5576.5
280	6502	1254	12377.23
280	6502	1254	4780.32
280	6502	1254	2861
280	6502	1254	2045.36
280	6502	1254	11163.02
280	6502	1254	2390
280	6502	1254	36899.13
280	6502	1254	7809.52
52	353	950	27
52	353	950	60
52	353	950	190.45
52	353	950	92.96
52	353	950	753.95
52	353	950	126.4
52	353	950	54.17
52	353	950	454.28
52	353	950	38.15
52	353	950	324
52	353	950	250.38
52	353	950	41.5
52	353	950	100
52	353	950	112
52	353	950	658.62
90	6738	1036	34.48
90	6738	1036	1.36
90	6738	1036	0.6
90	6738	1036	30.92
90	6738	1036	1624.77
90	6738	1036	22.76
90	6738	1036	10.44
90	6738	1036	38.25
90	6738	1036	35.9
90	6738	1036	69.34
90	6738	1036	56.91
90	6738	1036	23.35
90	6738	1036	24.29
90	6738	1036	61.72
90	6738	1036	95.14
53	6789	1021	39
53	6789	1021	33
53	6789	1021	405
53	6789	1021	84
53	6789	1021	33
53	6789	1021	279
53	6789	1021	237
53	6789	1021	57
53	6789	1021	30
53	6789	1021	21
53	6789	1021	51
53	6789	1021	429
53	6789	1021	194
53	6789	1021	45
53	6789	1021	774
90	6738	1036	209.55
90	6738	1036	117.7
90	6738	1036	16
90	6738	1036	33.98
90	6738	1036	631.36
90	6738	1036	326.08
90	6738	1036	121.65
90	6738	1036	484.48
90	6738	1036	611.7
90	6738	1036	355.05
90	6738	1036	36.82
90	6738	1036	2.34
90	6738	1036	356.23
90	6738	1036	2385.11
90	6738	1036	149.78
53	6789	1021	96
53	6789	1021	3
53	6789	1021	12
53	6789	1021	6
53	6789	1021	9
53	6789	1021	9
53	6789	1021	42
53	6789	1021	3
53	6789	1021	3
53	6789	1021	45
53	6789	1021	6
53	6789	1021	12
53	6789	1021	6
53	6789	1021	108
53	6789	1021	3
53	6789	1021	36
53	6789	1021	557
53	6789	1021	380.4
53	6789	1021	29.76
53	6789	1021	567
53	6789	1021	243
53	6789	1021	453
53	6789	1021	39
53	6789	1021	700
53	6789	1021	57
53	6789	1021	75
53	6789	1021	39
53	6789	1021	51
53	6789	1021	615
53	6789	1021	72
90	6737	1039	4.69
90	6737	1039	46.97
90	6737	1039	0.21
90	6737	1039	14.13
90	6737	1039	0.26
90	6737	1039	3.5
90	6737	1039	1.27
90	6737	1039	1.66
90	6737	1039	18.73
90	6737	1039	0.32
90	6737	1039	19.54
90	6737	1039	1.91
90	6737	1039	1.56
90	6737	1039	1.55
90	6737	1039	0.37
280	6502	1254	13777.86
280	6502	1254	172887.38
280	6502	1254	26851.49
280	6502	1254	6221.78
280	6502	1254	12861.84
280	6502	1254	82960.51
280	6502	1254	-50450
280	6502	1254	1907393.55
280	6502	1254	22150
280	6502	1254	346492.68
280	6502	1254	4747.59
280	6502	1254	39789.39
280	6502	1254	-2268293.2
280	6502	1254	4583.63
52	353	950	67.41
52	353	950	312
52	353	950	224
52	353	950	12
52	353	950	20
52	353	950	112
52	353	950	378
52	353	950	242.95
52	353	950	71.1
52	353	950	182.96
52	353	950	124
52	353	950	84.41
52	353	950	294.36
52	353	950	51.6
90	6738	1036	60.46
90	6738	1036	12.68
90	6738	1036	20.92
90	6738	1036	29.92
90	6738	1036	15.75
90	6738	1036	15
90	6738	1036	149.01
90	6738	1036	257.08
90	6738	1036	69.03
90	6738	1036	24.33
90	6738	1036	-243175.78
90	6738	1036	24.83
90	6738	1036	55.7
90	6738	1036	4.07
90	6738	1036	50.57
53	6789	1021	57
53	6789	1021	18
53	6789	1021	12
53	6789	1021	120
53	6789	1021	228
53	6789	1021	6
53	6789	1021	3
53	6789	1021	312
53	6789	1021	240
53	6789	1021	18
53	6789	1021	3
53	6789	1021	12
53	6789	1021	15
53	6789	1021	12
53	6789	1021	30
90	6738	1036	225.86
90	6738	1036	390.32
90	6738	1036	267.06
90	6738	1036	118.95
90	6738	1036	147.7
90	6738	1036	172.5
90	6738	1036	170.38
90	6738	1036	178.85
90	6738	1036	20
90	6738	1036	645
90	6738	1036	39.8
90	6738	1036	678.9
90	6738	1036	77.05
90	6738	1036	206.45
90	6738	1036	2002.44
53	6789	1021	51
53	6789	1021	3
53	6789	1021	1353
53	6789	1021	9
53	6789	1021	6
53	6789	1021	66
53	6789	1021	12
52	353	951	55.5
52	353	951	63.2
52	353	951	249.3
52	353	951	122.4
52	353	951	385.5
52	353	838	1198.1
52	353	838	3579.6
52	353	838	3998.94
52	353	838	1223.45
52	353	838	4267.15
52	353	838	15068.26
52	353	838	771.72
52	353	838	2120.61
52	353	838	3913.19
52	353	838	1583.8
52	353	838	6306.44
52	353	838	579.92
52	353	838	3036.9
52	353	838	452.66
52	353	838	94.86
50	345	1033	133.2
50	345	1033	152.54
50	345	1033	29.6
50	345	1033	0.3
50	345	1033	1013.34
50	345	1033	188.65
50	345	951	150.3
50	345	951	343.75
50	345	951	1507.37
50	345	951	229.1
50	345	951	34.5
50	345	951	95.3
50	345	951	202.7
50	345	951	118
50	345	951	438.1
90	6738	1036	24.34
90	6738	1036	98.38
90	6738	1036	14.23
90	6738	1036	-253268.72
90	6738	1036	12.18
90	6738	1036	9.46
90	6738	1036	355.35
90	6738	1036	76.86
90	6738	1036	0.75
90	6738	1036	8.32
90	6738	1036	26.57
90	6738	1036	1.31
90	6738	1036	0.3
90	6738	1036	181.47
90	6738	1036	11.87
50	345	950	871.97
50	345	950	688.88
50	345	950	963.61
50	345	950	150.52
50	345	950	100
50	345	950	2896.96
50	345	950	533.01
50	345	950	484.16
50	345	950	231.04
50	345	950	699.69
50	345	950	565.27
50	345	950	1385.92
50	345	950	281.96
50	345	950	853.79
50	345	950	202.12
50	345	1032	40
50	345	1032	80
50	345	1032	20
50	345	1032	75
50	345	1032	16.6
50	345	1032	60
50	345	1032	40
50	345	1032	20
50	345	1032	94.6
50	345	1032	40
50	345	1032	28
50	345	1032	14
50	345	1032	20
50	345	1032	16.6
50	345	1032	114.6
90	6738	1036	1.79
90	6738	1036	167.34
90	6738	1036	39.8
90	6738	1036	10
90	6738	1036	16.47
90	6738	1036	19.31
90	6738	1036	0.91
90	6738	1036	2.42
90	6738	1036	5
90	6738	1036	108.51
90	6738	1036	0.04
90	6738	1036	4.26
90	6738	1036	635.96
90	6738	1036	788.91
90	6738	1036	490.14
52	353	951	134.96
52	353	951	71.4
52	353	951	84.8
52	353	951	213.1
52	353	951	555.3
52	353	951	18.3
52	353	951	247.55
52	353	951	17.9
52	353	951	95.4
52	353	951	429.5
52	353	951	156.1
52	353	951	8.3
52	353	951	13.09
52	353	951	140.7
52	353	951	89.4
52	353	838	4091.94
52	353	838	1744.34
52	353	838	6739.28
52	353	838	510.82
52	353	838	483.27
52	353	838	5702.7
52	353	838	2349.15
52	353	838	1761.82
52	353	838	1260.86
52	353	838	3418.48
52	353	838	11005.38
52	353	838	1196.96
52	353	838	1465.66
52	353	838	1557.48
52	353	838	8758.87
50	345	951	42.8
50	345	951	30
50	345	951	73.7
50	345	951	24.9
50	345	951	234.3
50	345	951	161.6
50	345	951	1563.94
50	345	951	360.36
50	345	951	155.4
50	345	951	228.75
50	345	951	793.45
50	345	951	8.3
50	345	951	137.18
50	345	951	1032.6
90	6738	1036	11.13
90	6738	1036	5.72
90	6738	1036	2.63
90	6738	1036	0.5
90	6738	1036	15.74
90	6738	1036	13.1
90	6738	1036	0.81
90	6738	1036	18.56
90	6738	1036	139.2
90	6738	1036	0.94
90	6738	1036	4.15
90	6738	1036	55.16
90	6738	1036	40.75
90	6738	1036	9.51
90	6738	1036	68.9
50	345	950	54.92
50	345	950	3958.94
50	345	950	2750.68
50	345	950	84.28
50	345	950	625.36
50	345	950	324
50	345	950	373.13
50	345	950	185.78
50	345	950	1159.25
50	345	950	405.71
50	345	950	1075
50	345	950	319.5
50	345	950	336
50	345	950	203.44
50	345	950	340.17
50	345	1032	20
50	345	1032	16.6
50	345	1032	190.8
50	345	1032	76.6
50	345	1032	20
50	345	1032	55.8
50	345	1032	102
50	345	1032	313.6
50	345	1032	20
50	345	1032	20
50	345	1032	16.6
50	345	1032	16.6
50	345	1032	40
50	345	1032	72.4
50	345	1032	20
52	353	951	112.9
52	353	951	28.3
52	353	951	115.7
52	353	951	301.5
52	353	951	284.7
52	353	951	38.3
52	353	951	10
52	353	951	46.7
52	353	951	99.8
52	353	951	260.5
52	353	951	99.1
52	353	951	118.01
52	353	951	72.5
50	345	1032	52.86
50	345	1032	20
50	345	1032	47
50	345	1032	20
50	345	1032	16.6
50	345	1032	40
50	345	1032	20
50	345	1032	60
50	345	1032	34
50	345	1032	20
50	345	950	144.93
50	345	950	137
50	345	1033	38.3
50	345	1033	20
50	345	1033	228.8
50	345	1033	61.6
50	345	1033	20
50	345	1033	159
50	345	1033	30
50	345	1033	17.9
50	345	1033	69.4
50	345	1033	50
50	345	1033	89.84
50	345	1033	74.03
50	345	1033	106.2
50	345	1033	37
50	345	1033	91
90	6738	1036	30.04
90	6738	1036	3.36
90	6738	1036	1364.35
90	6738	1036	382.38
90	6738	1036	162.7
90	6738	1036	10.16
90	6738	1036	1227.95
90	6738	1036	1256.58
90	6738	1036	510.9
90	6738	1036	544.13
90	6738	1036	898.16
90	6738	1036	5397.7
90	6738	1036	512.64
90	6738	1036	230
90	6738	1036	703.24
52	353	897	672
52	353	897	80
52	353	897	896
52	353	897	96
52	353	897	192
52	353	897	96
52	353	897	112
52	353	897	768
52	353	897	1040
52	353	897	1072
52	353	897	304
52	353	897	704
52	353	897	880
52	353	897	432
52	353	897	112
52	353	897	48
52	353	897	112
52	353	897	144
52	353	897	96
52	353	897	112
52	353	897	32
52	353	897	368
52	353	897	160
52	353	897	288
52	353	897	48
52	353	897	64
52	353	897	192
52	353	897	432
52	353	897	272
52	353	897	240
90	6738	1036	256.85
90	6738	1036	898.52
90	6738	1036	209.88
90	6738	1036	316.43
90	6738	1036	1644.59
90	6738	1036	861.19
90	6738	1036	159.57
90	6738	1036	58.07
90	6738	1036	772.58
90	6738	1036	4433.34
90	6738	1036	889.12
90	6738	1036	367.1
90	6738	1036	177.32
90	6738	1036	465.59
90	6738	1036	1334.62
52	353	1032	40
52	353	1032	20
52	353	1032	19.2
52	353	1032	19.2
52	353	1032	77.2
52	353	1032	36.4
52	353	1032	20
52	353	1032	40
52	353	1032	20
52	353	1032	20
52	353	1032	20
52	353	1032	36.4
52	353	1032	19.2
52	353	1032	40
52	353	1032	37.2
90	6738	1036	38.88
90	6738	1036	5.59
90	6738	1036	13.61
90	6738	1036	1.21
90	6738	1036	30
90	6738	1036	12.35
90	6738	1036	17.41
90	6738	1036	47.85
90	6738	1036	11.41
90	6738	1036	1.25
90	6738	1036	6.38
90	6738	1036	2.16
90	6738	1036	0.71
90	6738	1036	4.15
90	6738	1036	19.86
50	345	950	112
50	345	950	504.46
50	345	950	516.43
50	345	950	92.96
50	345	950	225.28
50	345	950	790
50	345	950	69.78
50	345	950	1260.09
50	345	950	812.58
50	345	950	144.99
50	345	950	247.44
50	345	950	83
50	345	950	1356.21
50	345	950	127.25
50	345	950	787.13
90	6738	1036	989.07
90	6738	1036	541.73
90	6738	1036	109.7
90	6738	1036	335.85
90	6738	1036	350.7
90	6738	1036	318.79
90	6738	1036	763.97
90	6738	1036	25.47
90	6738	1036	1976.16
90	6738	1036	162
90	6738	1036	67.8
90	6738	1036	776.6
90	6738	1036	240.51
90	6738	1036	383.7
52	353	897	400
52	353	897	480
52	353	897	288
52	353	897	304
52	353	897	32
52	353	897	128
52	353	897	128
52	353	897	400
52	353	897	48
52	353	897	80
52	353	897	96
52	353	897	64
52	353	897	64
52	353	897	64
52	353	897	80
52	353	897	48
52	353	897	800
52	353	897	272
52	353	897	80
52	353	897	32
52	353	897	720
52	353	897	176
52	353	897	112
52	353	897	528
52	353	897	48
52	353	897	480
52	353	897	48
52	353	897	544
52	353	897	336
52	353	897	32
90	6738	1036	248.22
90	6738	1036	2791.92
90	6738	1036	837.8
90	6738	1036	319.13
90	6738	1036	284.67
90	6738	1036	1236.4
90	6738	1036	419.46
90	6738	1036	2116.81
90	6738	1036	153.6
90	6738	1036	72.5
90	6738	1036	479.97
90	6738	1036	722.06
90	6738	1036	1650.94
90	6738	1036	249.75
52	353	1032	39.2
52	353	1032	40
52	353	1032	68.8
52	353	1032	20
52	353	1032	112
52	353	1032	20
52	353	1032	68.7
52	353	1032	20
90	6737	1039	4.55
90	6737	1039	3.5
90	6737	1039	6.9
90	6737	1039	1.51
90	6737	1039	14.83
90	6737	1039	20.7
90	6737	1039	3.8
90	6737	1039	4.36
90	6737	1039	3.1
90	6737	1039	11.27
90	6738	1036	2027.74
90	6738	1036	123.19
90	6738	1036	1539.7
90	6738	1036	559.14
90	6738	1036	238.1
90	6738	1036	348
90	6738	1036	1823.17
90	6738	1036	732.44
90	6738	1036	1945.46
90	6738	1036	624.79
90	6738	1036	604.86
90	6738	1036	4823.03
90	6738	1036	1402.23
90	6738	1036	263.35
90	6738	1036	396.56
52	353	887	191.24
52	353	887	18.4
52	353	887	50
52	353	887	19.88
52	353	887	1
52	353	887	150
52	353	887	60.75
52	353	887	50
52	353	887	83
52	353	887	50
52	353	887	100
52	353	887	49
52	353	887	41.5
52	353	887	148
52	353	887	1
52	353	838	11205.66
52	353	838	2060.04
52	353	838	1997.46
52	353	838	1721.22
52	353	838	7740.18
52	353	838	6629.58
52	353	838	515.83
52	353	838	8440.01
52	353	838	2218.28
52	353	838	168.64
52	353	838	610.64
52	353	838	136
52	353	838	5699.26
52	353	838	2279.51
52	353	838	4031.38
90	6738	1036	5
90	6738	1036	10
90	6738	1036	10
90	6738	1036	8.59
90	6738	1036	42.78
90	6738	1036	10
90	6738	1036	17.56
90	6738	1036	5.86
90	6738	1036	4.38
90	6738	1036	16.6
90	6738	1036	127.74
90	6738	1036	34.5
90	6738	1036	55.58
90	6738	1036	10.34
90	6738	1036	166.85
52	353	951	240.6
52	353	951	466.4
52	353	951	922.7
52	353	951	96
52	353	951	28.6
52	353	951	116.4
52	353	951	86.4
52	353	951	559.8
52	353	951	411.2
52	353	951	249.8
52	353	951	75.4
52	353	951	175.2
52	353	951	1355.1
52	353	951	48.8
52	353	951	142.6
90	6737	1039	3.34
90	6737	1039	0.15
90	6737	1039	64.29
90	6737	1039	3.14
90	6737	1039	0.16
90	6737	1039	0.43
90	6737	1039	3.48
90	6737	1039	8.22
90	6737	1039	3.96
90	6737	1039	1.9
90	6737	1039	1.21
90	6737	1039	0.12
90	6737	1039	4.85
90	6737	1039	4.17
90	6737	1039	2.28
90	6738	1036	2403.99
90	6738	1036	1270.03
90	6738	1036	1572.02
90	6738	1036	6.62
90	6738	1036	170.2
90	6738	1036	748.22
90	6738	1036	5654.38
90	6738	1036	1572.45
90	6738	1036	543.28
90	6738	1036	237.35
90	6738	1036	36.8
90	6738	1036	76.95
90	6738	1036	571.87
90	6738	1036	1206.12
90	6738	1036	0.6
52	353	887	199
52	353	887	60.98
52	353	887	55.78
52	353	887	50
52	353	887	14
52	353	887	114.78
52	353	887	3.28
52	353	887	141.5
52	353	887	100
52	353	887	54
52	353	887	102
52	353	887	479.68
52	353	887	162.25
52	353	887	88.15
52	353	887	241.55
52	353	838	4460.73
52	353	838	3183.06
52	353	838	803.76
52	353	838	7903.23
52	353	838	4180.23
52	353	838	811.16
52	353	838	1203.82
52	353	838	5507.15
52	353	838	204
52	353	838	571.2
52	353	838	13505.36
52	353	838	5065.68
52	353	838	1465.78
52	353	838	2765.84
52	353	838	975.94
90	6738	1036	3.7
90	6738	1036	31.8
90	6738	1036	52.08
90	6738	1036	22.02
90	6738	1036	167.5
90	6738	1036	79.69
90	6738	1036	4.63
90	6738	1036	16.62
90	6738	1036	7.69
90	6738	1036	311.23
90	6738	1036	12.36
90	6738	1036	27.28
90	6738	1036	10.82
90	6738	1036	88.86
90	6738	1036	1.55
52	353	951	255.4
52	353	951	69.6
52	353	951	483.8
52	353	951	66.4
52	353	951	570.89
52	353	951	511.61
52	353	951	110.3
52	353	951	58.2
52	353	951	266.8
52	353	951	446.35
52	353	951	192.95
52	353	951	105.78
52	353	951	66.8
52	353	951	1.4
52	353	951	143.4
90	6737	1039	4.42
90	6737	1039	4.14
90	6737	1039	1
90	6737	1039	13.08
90	6737	1039	14.53
90	6737	1039	1.86
90	6737	1039	5.48
90	6737	1039	2.46
90	6737	1039	0.09
90	6737	1039	25.54
90	6737	1039	3.94
90	6737	1039	0.61
90	6737	1039	235.86
90	6737	1039	82.6
90	6737	1039	0.95
90	6738	1036	6130.01
90	6738	1036	1019.81
90	6738	1036	408.99
90	6738	1036	449.78
90	6738	1036	1647.53
90	6738	1036	2304.75
90	6738	1036	226.1
53	6789	1021	24
53	6789	1021	12
53	6789	1021	72
53	6789	1021	15
53	6789	1021	3
53	6789	1021	12
53	6789	1021	27
53	6789	1021	72
53	6789	1021	312
53	6789	1021	3
53	6789	1021	1761
53	6789	1021	96
53	6789	1021	9
53	6789	1021	141
53	6789	1021	120
53	6789	1021	321
53	6789	1021	349
53	6789	1021	5810
53	6789	1021	1170
53	6789	1021	120
53	6789	1021	123
53	6789	1021	1758
53	6789	1021	6276
90	6737	1039	4.94
90	6737	1039	8.46
90	6737	1039	4.7
90	6737	1039	1.33
90	6737	1039	0.96
90	6737	1039	11.92
90	6737	1039	66.32
90	6737	1039	62.29
90	6737	1039	3.23
90	6737	1039	7.1
90	6737	1039	6.54
90	6737	1039	2.23
90	6737	1039	18
90	6737	1039	0.84
90	6737	1039	3.4
280	6502	1254	2640.18
280	6502	1254	110114.76
280	6502	1254	4524.42
280	6502	1254	-13819.9
280	6502	1254	471
280	6502	1254	5208.39
280	6502	1254	19865.36
280	6502	1254	8311.1
280	6502	1254	5823.98
280	6502	1254	3248.5
280	6502	1254	330
280	6502	1254	3059.62
280	6502	1254	1983.77
280	6502	1254	14311.27
280	6502	1254	2000
52	353	950	14.99
52	353	950	122.43
52	353	950	49.14
52	353	950	478.25
52	353	950	110.76
52	353	950	434.69
52	353	950	7.72
52	353	950	100
52	353	950	198
52	353	950	442.16
52	353	950	339.7
52	353	950	181.08
52	353	950	124.16
52	353	950	301.71
52	353	950	52.86
90	6738	1036	50.6
90	6738	1036	5
90	6738	1036	894.35
90	6738	1036	6.23
90	6738	1036	16.17
90	6738	1036	95.6
90	6738	1036	0.36
90	6738	1036	5.22
90	6738	1036	20
90	6738	1036	50.18
90	6738	1036	12.54
90	6738	1036	8.3
90	6738	1036	716.12
90	6738	1036	40.24
90	6738	1036	0.72
53	6789	1021	27
53	6789	1021	9
53	6789	1021	69
53	6789	1021	51
53	6789	1021	3
53	6789	1021	15
53	6789	1021	81
53	6789	1021	6
53	6789	1021	261
53	6789	1021	9
53	6789	1021	48
53	6789	1021	804
53	6789	1021	4170
53	6789	1021	60
53	6789	1021	69
90	6738	1036	94.64
90	6738	1036	19.8
90	6738	1036	129.31
90	6738	1036	10
90	6738	1036	199.6
90	6738	1036	53.58
90	6738	1036	240.21
90	6738	1036	792.21
90	6738	1036	223.82
90	6738	1036	518.76
90	6738	1036	1358.4
90	6738	1036	158.33
90	6738	1036	221.81
90	6738	1036	151.2
90	6738	1036	119.17
53	6789	1021	30
53	6789	1021	6
53	6789	1021	612
53	6789	1021	108
53	6789	1021	15
53	6789	1021	96
53	6789	1021	972
53	6789	1021	204
53	6789	1021	21
53	6789	1021	9
53	6789	1021	33
53	6789	1021	387
53	6789	1021	63
53	6789	1021	12
53	6789	1021	510
53	6789	1021	63
53	6789	1021	72
53	6789	1021	681
53	6789	1021	12
53	6789	1021	3984
53	6789	1021	1455
53	6789	1021	81
53	6789	1021	420
53	6789	1021	880
53	6789	1021	327
53	6789	1021	87
53	6789	1021	321
53	6789	1021	15
53	6789	1021	72
53	6789	1021	873
53	6789	1021	126
90	6737	1039	4.2
90	6737	1039	0.15
90	6737	1039	2.27
90	6737	1039	2.61
90	6737	1039	1.47
90	6737	1039	61.05
90	6737	1039	6.18
90	6737	1039	0.53
90	6737	1039	2.23
90	6737	1039	20.81
90	6737	1039	34.65
90	6737	1039	2.16
90	6737	1039	3.92
90	6737	1039	4.79
90	6737	1039	3.73
280	6502	1254	-45607.74
280	6502	1254	193400.43
280	6502	1254	12537.58
280	6502	1254	271993.82
280	6502	1254	11352.5
280	6502	1254	10781.42
280	6502	1254	55721.75
280	6502	1254	70736.2
280	6502	1254	-2428907.16
280	6502	1254	17022.07
280	6502	1254	2054844.69
280	6502	1254	15517.54
280	6502	1254	4285.69
280	6502	1254	6721.5
280	6502	1254	471
52	353	950	50
52	353	950	341.63
52	353	950	246.78
52	353	950	300.78
52	353	950	16.71
52	353	950	203.25
52	353	950	200
52	353	950	196.94
52	353	950	348.99
52	353	950	259.83
52	353	950	122
52	353	950	401.84
52	353	950	831.1
52	353	950	224
52	353	950	1828.87
90	6738	1036	18.69
90	6738	1036	30
90	6738	1036	21.67
90	6738	1036	5
90	6738	1036	8.26
90	6738	1036	1.76
90	6738	1036	82.06
90	6738	1036	31.11
52	353	951	8.3
52	353	951	205.4
52	353	838	11350.1
52	353	838	3884.38
52	353	838	7276.1
52	353	838	1419
52	353	838	1564.42
52	353	838	633.21
52	353	838	2933.12
52	353	838	2861.41
52	353	838	3277.34
52	353	838	2120.38
52	353	838	3535.52
52	353	838	8386.7
52	353	838	14095.13
52	353	838	1880.01
52	353	838	214
50	345	951	79.15
50	345	951	606.22
50	345	951	76.2
50	345	951	74.5
50	345	951	103.2
50	345	951	549.24
50	345	951	343.2
50	345	951	282.1
50	345	951	105.89
50	345	951	2482.63
50	345	951	166.57
50	345	951	138.65
50	345	951	1019.85
50	345	951	186.6
50	345	951	612.5
90	6738	1036	18.28
90	6738	1036	25.82
90	6738	1036	1.85
90	6738	1036	9.1
90	6738	1036	93.37
90	6738	1036	125.79
90	6738	1036	32.71
90	6738	1036	17.33
90	6738	1036	25
90	6738	1036	57.07
90	6738	1036	63.95
90	6738	1036	9.87
90	6738	1036	0.36
90	6738	1036	8.3
90	6738	1036	20.23
50	345	951	193.2
50	345	951	239.2
50	345	951	429.42
50	345	951	364.8
50	345	951	376.2
50	345	951	1806.39
50	345	951	10
50	345	951	216.8
50	345	951	81.88
50	345	951	367.32
50	345	951	45.2
50	345	951	10
50	345	951	1320.71
50	345	951	48.3
50	345	951	66.2
50	345	1032	172
50	345	1032	173.27
50	345	1032	20
50	345	1032	16.6
50	345	1032	20
50	345	1032	20
50	345	1032	60
50	345	1032	20
50	345	1032	16.6
50	345	1032	20
50	345	1032	16.6
50	345	1032	20
50	345	1032	20
50	345	1032	20
50	345	1032	100
52	353	951	499.2
52	353	951	19.6
52	353	951	48.3
52	353	951	107.1
52	353	951	64.5
52	353	951	137.4
52	353	951	119.9
52	353	951	180.8
52	353	951	67.72
52	353	951	159.82
52	353	951	108.8
52	353	951	144.54
52	353	951	85.9
52	353	951	144.25
52	353	951	54.6
52	353	838	708.44
52	353	838	6153.08
52	353	838	3692.88
52	353	838	1495.36
52	353	838	2434.58
52	353	838	2802.6
52	353	838	1584.06
52	353	838	3991.9
52	353	838	15365.29
52	353	838	1863.32
52	353	838	2778.94
52	353	838	1717.28
52	353	838	225.74
52	353	838	7880.4
52	353	838	2663.59
90	6738	1036	260.16
90	6738	1036	18.53
90	6738	1036	11.41
90	6738	1036	31.72
90	6738	1036	69.13
90	6738	1036	71.52
90	6738	1036	49.54
90	6738	1036	54.84
90	6738	1036	4.92
90	6738	1036	126.19
90	6738	1036	38.52
90	6738	1036	13.69
90	6738	1036	9
90	6738	1036	142.35
90	6738	1036	17.81
50	345	951	42.8
50	345	951	646.55
50	345	951	84.95
50	345	951	399.8
50	345	951	174.8
50	345	951	562.03
50	345	951	362.41
50	345	951	70
50	345	951	41.2
50	345	951	1081.8
50	345	951	114.6
50	345	951	1565.26
50	345	951	424.69
50	345	951	7
50	345	951	706
90	6738	1036	159.27
90	6738	1036	0.14
90	6738	1036	146.93
90	6738	1036	0.57
90	6738	1036	5
90	6738	1036	0.72
90	6738	1036	1135.75
90	6738	1036	2.87
90	6738	1036	26.5
90	6738	1036	15
90	6738	1036	10.92
90	6738	1036	152.59
90	6738	1036	6.08
90	6738	1036	49.95
90	6738	1036	1586.96
50	345	951	88.6
50	345	951	194.2
50	345	951	182
50	345	951	1708.29
50	345	951	710.1
50	345	951	255.83
50	345	951	212.61
50	345	951	499.74
50	345	951	335.3
50	345	951	20
50	345	951	231.1
50	345	951	146
50	345	951	227.5
50	345	951	475.75
50	345	951	874.09
50	345	1032	34.6
50	345	1032	40
50	345	1032	20
50	345	1032	20
50	345	1032	16.6
50	345	1032	36.6
50	345	1032	39.4
50	345	1032	20
50	345	1032	20
50	345	1032	16.55
50	345	1032	20
50	345	1032	67.34
50	345	1032	60
50	345	1032	60
50	345	1032	112.4
52	353	838	320.66
52	353	838	1133.14
52	353	838	136
52	353	838	2519.67
52	353	838	624.82
52	353	838	668.28
52	353	838	487.94
52	353	838	1367.12
52	353	838	3364.58
52	353	838	616.32
52	353	838	312.28
52	353	838	15203.57
52	353	838	233.91
52	353	838	2493
52	353	1032	20
52	353	1032	20
52	353	1032	20
52	353	1032	34.4
52	353	1032	77.6
52	353	1032	111.6
52	353	1032	40
50	345	950	20
50	345	950	778.83
50	345	950	677
50	345	950	10.92
50	345	950	312.48
50	345	950	248.69
50	345	950	122.94
50	345	950	154.14
50	345	950	162
50	345	950	3907.37
50	345	950	400
50	345	950	451.59
50	345	950	112
50	345	950	465.62
50	345	950	16574.18
90	6738	1036	2899.4
90	6738	1036	194.15
90	6738	1036	445.59
90	6738	1036	816.66
90	6738	1036	450.24
90	6738	1036	11.54
90	6738	1036	404.23
90	6738	1036	84.74
90	6738	1036	618.75
90	6738	1036	1614.85
90	6738	1036	357.98
90	6738	1036	1186.89
90	6738	1036	3896.06
90	6738	1036	444.6
90	6738	1036	485.68
52	353	897	144
52	353	897	800
52	353	897	176
52	353	897	112
52	353	897	48
52	353	897	16
52	353	897	368
52	353	897	64
52	353	897	32
52	353	897	512
52	353	897	256
52	353	897	544
52	353	897	16
52	353	897	48
52	353	897	80
52	353	897	464
52	353	897	256
52	353	897	2224
52	353	897	352
52	353	897	496
52	353	897	592
52	353	950	132.98
52	353	950	262
52	353	950	1024.6
52	353	950	366.97
52	353	950	1537.98
52	353	950	107.52
52	353	950	252.96
52	353	950	502.52
52	353	950	155.56
90	6738	1036	197.49
90	6738	1036	1997.36
90	6738	1036	170.37
90	6738	1036	189.73
90	6738	1036	193.16
90	6738	1036	675.25
90	6738	1036	159.54
90	6738	1036	1062.62
90	6738	1036	52.47
90	6738	1036	714.97
90	6738	1036	50
90	6738	1036	213.18
90	6738	1036	456.75
90	6738	1036	920.71
90	6738	1036	475.99
52	353	1032	17.2
52	353	1032	20
52	353	1032	17.2
52	353	1032	19.2
52	353	1032	79.2
52	353	1032	38.4
52	353	1032	37.2
52	353	1032	60
52	353	1032	20
52	353	1032	40
52	353	1032	19.2
52	353	1032	20
52	353	1032	20
52	353	1032	54.4
52	353	1032	20
50	345	950	476.48
50	345	950	12
50	345	950	276.92
50	345	950	498.73
50	345	950	139
50	345	950	208.47
50	345	950	9212.57
50	345	950	120
50	345	950	56
50	345	950	487.91
50	345	950	1228.52
